begin_age	end_age	events
5.36	5.56	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral']
5.37	5.57	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral']
5.38	5.58	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral']
5.39	5.59	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral']
5.4	5.6	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral']
5.41	5.61	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.42	5.62	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.43	5.63	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.44	5.64	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.45	5.65	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.46	5.66	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.47	5.67	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.48	5.68	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.49	5.69	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.5	5.7	['Gerzeans (agriculture)', 'Historic period', 'Early Bronze Age', 'EB1 (Early Bronze 1)', 'TOP', 'Kura-Araxes culture', 'TOP', 'TOP', 'Ravi Phase', 'Balakot Phase ', 'Southeast China Late Neolithic', 'Southeast China Late Neolithic', 'Middle Northwest Coast', 'Late Northwest South American Littoral', 'Late Northwest South American Littoral', 'Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age']
5.51	5.71	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic']
5.52	5.72	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic']
5.53	5.73	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic']
5.54	5.74	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic']
5.55	5.75	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic']
5.56	5.76	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral']
5.57	5.77	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral']
5.58	5.78	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral']
5.59	5.79	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral']
5.6	5.8	['Amri Phase', 'Hakra Phase', 'Kongmeose', 'Caucasian Bronze Age', 'Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral']
5.61	5.81	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.62	5.82	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.63	5.83	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.64	5.84	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.65	5.85	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.66	5.86	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.67	5.87	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.68	5.88	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.69	5.89	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.7	5.9	['Southeastern European Late Chalcolithic', 'Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia']
5.71	5.91	['Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.72	5.92	['Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.73	5.93	['Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.74	5.94	['Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.75	5.95	['Middle Arabian Pastoral', 'Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.76	5.96	['Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.77	5.97	['Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.78	5.98	['Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.79	5.99	['Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.8	6.0	['Late Chalcolithic Mesopotamia', 'Late Iranian Chalcolithic', '5.9 ka']
5.81	6.01	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.82	6.02	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.83	6.03	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.84	6.04	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.85	6.05	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.86	6.06	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.87	6.07	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.88	6.08	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.89	6.09	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.9	6.1	['Late Iranian Chalcolithic', '5.9 ka', 'Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.91	6.11	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.92	6.12	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.93	6.13	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.94	6.14	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.95	6.15	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.96	6.16	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.97	6.17	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.98	6.18	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
5.99	6.19	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
6.0	6.2	['Uruk period', 'Balakot Phase ', 'Eastern Central Asia Neolithic and Bronze', 'TOP', 'Hallstatt cultures', 'Corded Ware culture', 'European Megalithic', 'Corded Ware culture (Battle Axe, Globular Amphorae)', ' Scandinavian Neolithic', 'Archaic', 'Aleutian', 'Shield Archaic', 'Northern', 'Late Archaic', 'TOP', 'Eastern North America Late Archaic']
6.01	6.21	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic']
6.02	6.22	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic']
6.03	6.23	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.04	6.24	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.05	6.25	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.06	6.26	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.07	6.27	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.08	6.28	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.09	6.29	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.1	6.3	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4']
6.11	6.31	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.12	6.32	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.13	6.33	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.14	6.34	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.15	6.35	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.16	6.36	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.17	6.37	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.18	6.38	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.19	6.39	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.2	6.4	['TOP', 'TOP', 'Dawenkou', 'Top', 'Southeastern European Early Chalcolithic', 'Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.21	6.41	['Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.22	6.42	['Ubaid 4', 'Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.23	6.43	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.24	6.44	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan']
6.25	6.45	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan', 'Ubaid 3']
6.26	6.46	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan', 'Ubaid 3']
6.27	6.47	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan', 'Ubaid 3']
6.28	6.48	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan', 'Ubaid 3']
6.29	6.49	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan', 'Ubaid 3']
6.3	6.5	['Indus Stage 2', 'Developed farming communities', 'Magellan-Fuegan', 'Ubaid 3']
6.31	6.51	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.32	6.52	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.33	6.53	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.34	6.54	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.35	6.55	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.36	6.56	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.37	6.57	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.38	6.58	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.39	6.59	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.4	6.6	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
6.41	6.61	['Ubaid 3', 'Naqadan Culture', 'Badari (semi-nomadic)', 'Rapid drying of Sahara', 'Chalcolithic', 'Southeast Asia Neolithic and Bronze', 'Chalcolithic (Copper Age)', 'Eurasian Steppe Nomad (Yamnaya, Katacombnaya)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', 'Linear Pottery culture (Linearbandkeramik (LBK) culture)', ' Eurasian Steppe Nomad']
